Gender,Age,Debt,Married,BankCustomer,Industry,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved,AgeNorm,DebtNorm,YearsEmployedNorm,CreditScoreNorm,IncomeNorm,AgeLog,DebtLog,YearsEmployedLog,CreditScoreLog,IncomeLog
1,29.62630576475649,0.5,1,1,Energy,Asian,0.835,1,0,0,1,ByOtherMeans,00320,0,0,-0.16541076962238901,-0.8574381157222776,-0.4153289983044399,-0.49397619743508525,-0.19556051634407481,-0.008198465803374159,-1.1906263945576916,-0.3035296352454692,-0.7395704503769633,-0.9341639144381613
0,22.5,11.0,0,0,Materials,White,3.0,1,0,0,1,ByBirth,00268,0,0,-0.7659105113652304,1.2531756426709344,0.23165277024431405,-0.49397619743508525,-0.19556051634407481,-0.7920840827742887,1.2868294492546397,0.729248729662464,-0.7395704503769633,-0.9341639144381613
0,28.5,1.0,1,1,Materials,White,1.0,1,1,2,1,ByBirth,00167,500,0,-0.26031917563054147,-0.7569326986559342,-0.3660209189462208,-0.0826775871235762,-0.09959045685579601,-0.11909315252704943,-0.8478807018944824,-0.18941347421806598,0.44402095833296623,1.0168069918190157
1,37.5,1.75,0,0,Energy,Asian,0.25,1,0,0,1,ByBirth,00164,400,0,0.49806782797149185,-0.606174573056419,-0.5901485523926714,-0.49397619743508525,-0.11878446875345176,0.6689628681111119,-0.4684735190861056,-0.8123325049583112,-0.7395704503769633,0.9469339334473793
1,35.25,16.5,0,0,Energy,White,4.0,1,0,0,0,ByBirth,00080,0,0,0.30847107707098353,2.358735230400712,0.5304896148395815,-0.49397619743508525,-0.19556051634407481,0.4907370238349088,1.736339463863181,1.0249919028027485,-0.7395704503769633,-0.9341639144381613
1,18.67,5.0,1,1,Materials,White,0.375,1,1,2,0,ByBirth,00000,38,0,-1.0886463140092066,0.04711063787481323,-0.552793946818263,-0.0826775871235762,-0.18826679182296563,-1.318620277665676,0.46101083465052917,-0.6860132147888574,0.44402095833296623,0.21557954182349176
1,25.0,12.0,1,1,Financials,White,2.25,1,1,2,1,ByBirth,00120,5,0,-0.55524745480911,1.4541864768036212,0.007525136797863474,-0.0826775871235762,-0.19460081574919202,-0.4928764793005028,1.3821926849627089,0.4540540209348871,0.44402095833296623,-0.3718521741358917
1,27.83,4.0,0,0,ConsumerDiscretionary,Black,5.75,1,1,2,1,ByBirth,00075,0,0,-0.3167768747875819,-0.15390019625787363,1.0534540928812994,-0.0826775871235762,-0.19556051634407481,-0.18708707158476778,0.24379212603165012,1.4227353460818244,0.44402095833296623,-0.9341639144381613
1,54.83,15.5,1,1,Education,Other,0.0,1,1,20,0,ByBirth,00152,130,0,1.9583841360185181,2.157724396268025,-0.6648577635414882,3.6190099056800054,-0.17060830087712234,1.7689204353277204,1.6662366320630164,-1.108075678098596,2.540449842571591,0.5958297807017765
1,28.75,1.165,1,1,Financials,White,0.5,1,0,0,0,ByOtherMeans,00280,0,0,-0.23925286997492945,-0.7237659110240409,-0.5154393412438545,-0.49397619743508525,-0.19556051634407481,-0.09411718172124799,-0.7534342837922279,-0.5706927379986325,-0.7395704503769633,-0.9341639144381613
0,25.0,11.0,0,0,ConsumerStaples,White,4.5,1,0,0,0,ByBirth,00120,0,0,-0.55524745480911,1.2531756426709344,0.6799080371372151,-0.49397619743508525,-0.19556051634407481,-0.4928764793005028,1.2868294492546397,1.1513111929722029,-0.7395704503769633,-0.9341639144381613
1,40.92,2.25,0,0,Utilities,Black,10.0,1,0,0,1,ByBirth,00176,0,0,0.7862548893402647,-0.5056691559900756,2.323510682411186,-0.49397619743508525,-0.19556051634407481,0.9208420070620653,-0.269444544245512,2.069973396852733,-0.7395704503769633,-0.9341639144381613
0,19.75,0.75,1,1,Energy,White,0.795,1,1,5,1,ByBirth,00140,5,0,-0.9976398735769628,-0.8071854071891059,-0.42728247208825065,0.5342703283436874,-0.19460081574919202,-1.1604230105085374,-1.0069705932711728,-0.3327396198855987,1.1907839941596159,-0.3718521741358917
1,29.17,3.5,1,1,Industrials,White,3.5,1,1,3,1,ByBirth,00329,0,0,-0.20386147647350106,-0.254405613324217,0.38107119254194777,0.12297171803217832,-0.19556051634407481,-0.05262629226708039,0.11826514198732002,0.8853524059818612,0.7539556212763365,-0.9341639144381613
0,24.5,1.04,0,0,Healthcare,Latino,0.5,1,1,3,0,ByBirth,00180,147,0,-0.5973800661203341,-0.7488922652906267,-0.5154393412438545,0.12297171803217832,-0.16734531885452086,-0.5503469253785075,-0.8242877642069311,-0.5706927379986325,0.7539556212763365,0.6341219959082712
1,24.58,12.5,1,1,Industrials,White,0.875,1,0,0,1,ByBirth,00260,0,0,-0.5906388483105384,1.5546918938699645,-0.40337552452062925,-0.49397619743508525,-0.19556051634407481,-0.5410763305583949,1.4271566785323315,-0.2749495648583479,-0.7395704503769633,-0.9341639144381613
0,33.75,0.75,1,1,Financials,Asian,1.0,1,1,3,1,ByBirth,00212,0,0,0.18207324313731132,-0.8071854071891059,-0.3660209189462208,0.12297171803217832,-0.19556051634407481,0.36566341416329873,-1.0069705932711728,-0.18941347421806598,0.7539556212763365,-0.9341639144381613
1,20.67,1.25,0,0,Energy,Black,1.375,1,1,3,1,ByBirth,00140,210,0,-0.9201158687643104,-0.7066799901227625,-0.2539571022229955,0.12297171803217832,-0.15525309135899773,-1.0320264423088719,-0.7075534726167906,0.038348161684638005,0.7539556212763365,0.7454212712800594
0,25.42,1.125,1,1,Materials,White,1.29,1,1,2,0,ByBirth,00200,0,0,-0.5198560613076816,-0.7318063443893483,-0.2793582340135932,-0.0826775871235762,-0.19556051634407481,-0.44544903594081003,-0.7756522595037878,-0.009955019020607523,0.44402095833296623,-0.9341639144381613
1,37.75,7.0,1,1,Materials,Black,11.5,1,1,7,1,ByBirth,00300,5,0,0.5191341336271039,0.44913230614018695,2.7717659493040876,0.9455689386551964,-0.19460081574919202,0.6881191484273891,0.8037565273137383,2.2393972798235637,1.5007186571029862,-0.3718521741358917
1,52.5,6.5,1,1,Financials,White,6.29,1,1,15,0,ByBirth,00000,11202,1,1.7620461673082142,0.3486268890738435,1.214825988962744,2.5907633799012326,1.954552696431324,1.642752068130857,0.7268650479725512,1.5247356162206158,2.2474816929296364,1.9919873143926228
1,57.83,7.04,1,1,CommunicationServices,White,14.0,1,1,6,1,ByBirth,00360,1332,1,2.2111798038858628,0.4571727395054944,3.518858060792256,0.7399196334994419,0.06010372213269995,1.9238294156663032,0.8096987063147398,2.4810370467832423,1.3568584338616614,1.323917247289215
0,20.75,10.335,1,1,InformationTechnology,Black,0.335,1,1,1,1,ByBirth,00080,50,1,-0.9133746509545146,1.1195034379726978,-0.5647474206020736,-0.2883268922793307,-0.18596351039524694,-1.0211203591197318,1.2189058560184194,-0.7251407621279651,0.007192585449686604,0.29976940756895865
1,39.92,6.21,1,1,Materials,White,0.04,1,1,1,0,ByBirth,00200,300,1,0.7019896667178165,0.2903337471753643,-0.6529042897576776,-0.2883268922793307,-0.13797848065110754,0.8493842873963361,0.6798831235764408,-1.0560945292262123,0.007192585449686604,0.8569108141639417
1,25.67,12.5,1,1,InformationTechnology,White,1.21,1,1,67,1,ByBirth,00140,258,1,-0.4987897556520696,1.5546918938699645,-0.3032651815812147,13.284527248000467,-0.14603996564812297,-0.417575078011821,1.4271566785323315,-0.057083518844992624,3.8063217814370645,0.8097474261174759
0,24.75,12.5,1,1,ConsumerStaples,White,1.5,1,1,12,1,ByBirth,00120,567,1,-0.576313760464722,1.5546918938699645,-0.2166024966485871,1.9738154644339692,-0.08673046888436664,-0.5214722087740332,1.4271566785323315,0.10632969892221877,2.0237811474355913,1.0561977347768639
0,44.17,6.665,1,1,Materials,White,7.375,1,1,3,1,ByBirth,00000,0,1,1.0601168628632212,0.38179367670573683,1.5390639653486091,0.12297171803217832,-0.19556051634407481,1.1418382752871166,0.7527917854660375,1.7086245749016113,0.7539556212763365,-0.9341639144381613
0,23.5,9.0,1,1,Materials,White,8.5,1,1,5,1,ByBirth,00120,0,1,-0.6816452887427822,0.8511539744055606,1.8752554155182848,0.5342703283436874,-0.19556051634407481,-0.6687481129450074,1.069610740635761,1.8756725694456984,1.1907839941596159,-0.9341639144381613
1,34.92,5.0,1,1,Utilities,Black,7.5,1,1,6,1,ByBirth,00000,1000,1,0.28066355360557577,0.04711063787481323,1.5764185709230174,0.7399196334994419,-0.0036203973675171864,0.46367075394039114,0.46101083465052917,1.7282597400436839,1.3568584338616614,1.2340255049553286
1,47.67,2.5,1,1,CommunicationServices,Asian,2.5,1,1,12,1,ByBirth,00410,2510,1,1.3550451420417897,-0.4554164474569039,0.08223434794668033,1.9738154644339692,0.2862091822870848,1.3627148692664377,-0.18115197866706215,0.5522729777931663,2.0237811474355913,1.5226511595516479
1,22.75,11.0,1,1,Materials,White,2.5,1,1,7,1,ByBirth,00100,809,1,-0.7448442057096183,1.2531756426709344,0.08223434794668033,0.9455689386551964,-0.04028096009203969,-0.7607649018752223,1.2868294492546397,0.5522729777931663,1.5007186571029862,1.1675807936792026
1,34.42,4.25,1,1,ConsumerDiscretionary,Asian,3.25,1,1,2,0,ByBirth,00274,610,1,0.2385309422943517,-0.1036474877247019,0.3063619813931309,-0.0826775871235762,-0.07847704376837467,0.4221837419040641,0.301920943273839,0.8095975361631537,0.44402095833296623,1.0790998060955477
0,28.42,3.5,1,1,Industrials,White,0.835,1,0,0,0,ByOtherMeans,00280,0,1,-0.26706039344033716,-0.254405613324217,-0.4153289983044399,-0.49397619743508525,-0.19556051634407481,-0.12713018387851072,0.11826514198732002,-0.3035296352454692,-0.7395704503769633,-0.9341639144381613
1,67.75,5.5,1,1,Education,Other,13.0,1,1,1,1,ByBirth,00000,0,1,3.047090812300548,0.14761605494115665,3.2200212161969883,-0.2883268922793307,-0.19556051634407481,2.3850139666428927,0.5563740703585983,2.389597385554226,0.007192585449686604,-0.9341639144381613
1,20.42,1.835,1,1,Energy,White,2.25,1,1,1,0,ByBirth,00100,150,1,-0.9411821744199224,-0.5890886521551406,0.007525136797863474,-0.2883268922793307,-0.16676949849759118,-1.0663693082312802,-0.4322059467557229,0.4540540209348871,0.007192585449686604,0.6404198425202319
0,47.42,8.0,1,1,Education,Asian,6.5,1,1,6,0,ByBirth,00375,51100,1,1.3339788363861778,0.6501431402728738,1.27758172632775,0.7399196334994419,9.61257956335802,1.347473126978288,0.9440837565914306,1.5623748429027122,1.3568584338616614,2.468266047753779
1,36.25,5.0,1,1,Energy,Asian,2.5,1,1,6,0,ByBirth,00000,367,1,0.3927362996934317,0.04711063787481323,0.08223434794668033,0.7399196334994419,-0.12511849267967817,0.5712762786414879,0.46101083465052917,0.5522729777931663,1.3568584338616614,0.919982501901537
1,32.67,5.5,1,1,Materials,Black,5.5,1,1,12,1,ByBirth,00408,1000,1,0.09106680270506745,0.14761605494115665,0.9787448817324826,1.9738154644339692,-0.0036203973675171864,0.2722208158511846,0.5563740703585983,1.372716224815417,2.0237811474355913,1.2340255049553286
1,48.58,6.5,1,1,Materials,Black,6.0,1,0,0,1,ByBirth,00350,0,1,1.4317264946282173,0.3486268890738435,1.1281633040301162,-0.49397619743508525,-0.19556051634407481,1.417541227487885,0.7268650479725512,1.470935181673696,-0.7395704503769633,-0.9341639144381613
1,39.92,0.54,0,0,ConsumerStaples,White,0.5,1,1,3,0,ByBirth,00200,1000,1,0.7019896667178165,-0.8493976823569701,-0.5154393412438545,0.12297171803217832,-0.0036203973675171864,0.8493842873963361,-1.1592718371068402,-0.5706927379986325,0.7539556212763365,1.2340255049553286
1,33.58,2.75,1,1,CommunicationServices,White,4.25,1,1,6,0,ByBirth,00204,0,1,0.16774815529149498,-0.4051637389237322,0.6051988259883984,0.7399196334994419,-0.19556051634407481,0.351149092675634,-0.098953566631559,1.0896559178931298,1.3568584338616614,-0.9341639144381613
0,18.83,9.5,1,1,Industrials,White,1.625,1,1,6,1,ByBirth,00040,600,1,-1.0751638783896151,0.951659391471904,-0.17924789107417866,0.7399196334994419,-0.08039644495814025,-1.294643356847839,1.1277395578779492,0.17099371401259958,1.3568584338616614,1.0739209400975374
0,26.92,13.5,1,1,Materials,Black,5.0,1,1,2,0,ByBirth,00000,5000,1,-0.39345822737400943,1.7557027280026514,0.8293264594348488,-0.0826775871235762,0.7641400785387134,-0.28201213601666075,1.5122932040666461,1.2666316697624276,0.44402095833296623,1.7388679625038173
0,31.25,3.75,1,1,InformationTechnology,Black,0.625,1,1,9,1,ByBirth,00181,0,1,-0.028589813418809062,-0.20415290479104534,-0.4780847356694461,1.3568675489667055,-0.19556051634407481,0.14469254222475308,0.18268106838385187,-0.464608182945643,1.7411226585589632,-0.9341639144381613
0,56.5,16.0,1,1,Research,Latino,0.0,1,1,15,0,ByBirth,00000,247,1,2.099107057798007,2.258229813334369,-0.6648577635414882,2.5907633799012326,-0.1481513069568651,1.8561514986771064,1.7018035843085435,-1.108075678098596,2.2474816929296364,0.796127325280684
1,43.0,0.29,0,0,InformationTechnology,Black,1.75,1,1,8,0,ByBirth,00100,375,1,0.9615265523949567,-0.8996503908901419,-0.14189328549977023,1.1512182438109508,-0.12358297172786571,1.0641670481740921,-1.3703174520190886,0.23264898909167267,1.6276123670428957,0.9267318406899111
1,22.33,11.0,1,1,Industrials,White,2.0,1,1,1,0,ByBirth,00080,278,1,-0.7802355992110467,1.2531756426709344,-0.06718407435095339,-0.2883268922793307,-0.1422011632685918,-0.8135720245265003,1.2868294492546397,0.34796946588189764,0.007192585449686604,0.8330914295008555
1,27.25,1.665,1,1,InformationTechnology,Black,5.085,1,1,9,0,ByBirth,00399,827,1,-0.36565070390860166,-0.6232604939576974,0.8547275912254466,1.3568675489667055,-0.03682603795046166,-0.24723589320229566,-0.5058798697869281,1.2852757007487066,1.7411226585589632,1.174478481398582
1,32.83,2.5,1,1,InformationTechnology,Black,2.75,1,1,6,0,ByBirth,00160,2072,1,0.10454923832465887,-0.4554164474569039,0.15694355909549718,0.7399196334994419,0.20213941017535259,0.28625170423995167,-0.18115197866706215,0.6437126390221822,1.3568584338616614,1.4624944788063767
1,23.25,1.5,1,1,Materials,White,2.375,1,1,3,1,ByBirth,00000,582,1,-0.7027115943983943,-0.6564272815895907,0.0448797423722719,0.12297171803217832,-0.08385136709971827,-0.6991036095755844,-0.5820264885724602,0.5040731422012944,0.7539556212763365,1.0643780108740142
0,40.33,7.54,0,0,Materials,Black,8.0,1,1,14,0,ByBirth,00000,2300,1,0.73653840799302,0.5576781565718378,1.7258369932206512,2.3851140747454784,0.24590175730200772,0.8788909230484736,0.8815784279595048,1.8040146098623915,2.1779510314422423,1.4952419159356387
0,30.5,6.5,1,1,Energy,Asian,4.0,1,1,7,1,ByBirth,00000,3065,1,-0.09178873038564518,0.3486268890738435,0.5304896148395815,0.9455689386551964,0.3927359483190743,0.07505085907673961,0.7268650479725512,1.0249919028027485,1.5007186571029862,1.5853211505550764
0,52.83,15.0,1,1,Energy,White,5.5,1,1,14,0,ByBirth,00000,2200,1,1.7898536907736218,2.0572189792016817,0.9787448817324826,2.3851140747454784,0.22670774540435196,1.6609516883650846,1.6295751419178488,1.372716224815417,2.1779510314422423,1.481297722834468
0,46.67,0.46,1,1,InformationTechnology,Black,0.415,1,1,11,1,ByBirth,00440,6,1,1.2707799194193417,-0.865478549087585,-0.5408404730344523,1.7681661592782147,-0.19440887563021547,1.301271205657456,-1.2228284743063946,-0.6480077603292135,1.937547029986266,-0.3234747336752096
0,58.33,10.0,1,1,Materials,White,4.0,1,1,14,0,ByBirth,00000,1602,1,2.2533124151970867,1.0521648085382476,0.5304896148395815,2.3851140747454784,0.1119275542563705,1.948877254543366,1.1831637101221155,1.0249919028027485,2.1779510314422423,1.381801967027089
1,37.33,6.5,1,1,CommunicationServices,Black,4.25,1,1,12,1,ByBirth,00093,0,1,0.48374274012567553,0.3486268890738435,0.6051988259883984,1.9738154644339692,-0.19556051634407481,0.6558654122447363,0.7268650479725512,1.0896559178931298,2.0237811474355913,-0.9341639144381613
1,23.08,2.5,1,1,Energy,White,1.085,1,1,11,1,ByBirth,00060,2184,1,-0.7170366822442106,-0.4554164474569039,-0.3406197871556231,1.7681661592782147,0.22363670350072704,-0.7199246325867877,-0.18115197866706215,-0.13425021239858018,1.937547029986266,1.4790080115725583
1,32.75,1.5,1,1,InformationTechnology,Black,5.5,1,1,3,1,ByBirth,00000,0,1,0.09780802051486316,-0.6564272815895907,0.9787448817324826,0.12297171803217832,-0.19556051634407481,0.279244574653881,-0.5820264885724602,1.372716224815417,0.7539556212763365,-0.9341639144381613
0,21.67,11.5,0,0,Research,Other,0.0,1,1,11,1,ByBirth,00000,0,1,-0.8358506461418622,1.3536810597372777,-0.6648577635414882,1.7681661592782147,-0.19556051634407481,-0.8985065088993998,1.335464953957783,-1.108075678098596,1.937547029986266,-0.9341639144381613
0,28.5,3.04,0,0,Utilities,Black,2.54,1,1,1,0,ByBirth,00070,0,1,-0.26031917563054147,-0.34687059702525297,0.09418782173049103,-0.2883268922793307,-0.19556051634407481,-0.11909315252704943,-0.010207219131811891,0.5673339285679087,0.007192585449686604,-0.9341639144381613
0,68.67,15.0,1,1,Education,Other,0.0,1,1,14,0,ByBirth,00000,3376,1,3.1246148171132004,2.0572189792016817,-0.6648577635414882,2.3851140747454784,0.4524293253207837,2.424356608944344,1.6295751419178488,-1.108075678098596,2.1779510314422423,1.6156417183848852
1,28.0,2.0,1,1,Financials,Black,4.165,1,1,2,1,ByBirth,00181,0,1,-0.30245178694176555,-0.5559218645232473,0.5797976941978006,-0.0826775871235762,-0.19556051634407481,-0.16968643539949071,-0.36480777995358116,1.0680222739591756,0.44402095833296623,-0.9341639144381613
1,34.08,0.08,0,0,CommunicationServices,Asian,0.04,1,1,1,1,ByBirth,00280,2000,1,0.20988076660271907,-0.9418626660580061,-0.6529042897576776,-0.2883268922793307,0.18831972160904045,0.3936366867679889,-1.5820075919240442,-1.0560945292262123,0.007192585449686604,1.4514005817489517
1,27.67,2.0,1,1,Utilities,Black,1.0,1,1,4,0,ByBirth,00140,7544,1,-0.3302593104071733,-0.5559218645232473,-0.3660209189462208,0.32862102318793285,1.252435741215076,-0.20355812613890187,-0.36480777995358116,-0.18941347421806598,0.994359622732313,1.8679305585586707
1,44.0,2.0,1,1,CommunicationServices,White,1.75,1,1,2,1,ByBirth,00000,15,1,1.0457917750174048,-0.5559218645232473,-0.14189328549977023,-0.0826775871235762,-0.19268141455942644,1.1306784983741207,-0.36480777995358116,0.23264898909167267,0.44402095833296623,-0.06403641333066729
1,25.08,1.71,1,1,Utilities,White,1.665,1,1,1,1,ByBirth,00395,20,1,-0.5485062369993143,-0.6142150064217266,-0.16729441729036795,-0.2883268922793307,-0.19172171396454368,-0.48378389157613105,-0.4859303064125063,0.19103718721866783,0.007192585449686604,0.021305131350186485
1,32.0,1.75,0,0,Education,Black,0.04,1,0,0,1,ByBirth,00393,0,1,0.03460910354802705,-0.606174573056419,-0.6529042897576776,-0.49397619743508525,-0.19556051634407481,0.21273312445385245,-0.4684735190861056,-1.0560945292262123,-0.7395704503769633,-0.9341639144381613
0,60.58,16.5,1,1,Materials,White,11.0,1,0,0,1,ByBirth,00021,10561,1,2.442909166097595,2.358735230400712,2.6223475270064536,-0.49397619743508525,1.8315190801673504,2.059040971801714,1.736339463863181,2.1852938736429577,-0.7395704503769633,1.9734966546624388
0,40.83,10.0,1,1,Materials,Black,1.75,1,0,0,0,ByBirth,00029,837,1,0.7786710193042441,1.0521648085382476,-0.14189328549977023,-0.49397619743508525,-0.03490663676069608,0.9144809980969448,1.1831637101221155,0.23264898909167267,-0.7395704503769633,1.1782460195351867
1,19.33,9.5,1,1,Materials,White,1.0,1,0,0,1,ByBirth,00060,400,1,-1.0330312670783912,0.951659391471904,-0.3660209189462208,-0.49397619743508525,-0.11878446875345176,-1.2209434586285197,1.1277395578779492,-0.18941347421806598,-0.7395704503769633,0.9469339334473793
0,32.33,0.54,1,1,InformationTechnology,White,0.04,1,0,0,0,ByBirth,00440,11177,1,0.0624166270134348,-0.8493976823569701,-0.6529042897576776,-0.49397619743508525,1.94975419345691,0.24218247167394144,-1.1592718371068402,-1.0560945292262123,-0.7395704503769633,1.991286201197897
1,36.67,3.25,1,1,Materials,Black,9.0,1,0,0,1,ByBirth,00102,639,1,0.42812769319486005,-0.3046583218573888,2.024673837815919,-0.49397619743508525,-0.0729107803180545,0.6044599335291708,0.050166355100322475,1.9436541066832793,-0.7395704503769633,1.0936525852388594
1,37.5,1.125,0,0,Real Estate,White,1.5,0,0,0,1,ByBirth,00431,0,1,0.49806782797149185,-0.7318063443893483,-0.2166024966485871,-0.49397619743508525,-0.19556051634407481,0.6689628681111119,-0.7756522595037878,0.10632969892221877,-0.7395704503769633,-0.9341639144381613
